round,node_id,degree,betweenness,closeness,k_core,epsilon,global_test_acc,avg_auc,max_auc,argmax_attacker,avg_chunk_frac,max_chunk_frac,argmax_chunk_attacker,enable_dp,enable_chunking,chunks_per_neighbor,dp_noise,dp_max_grad_norm
1,0,6,0.049807878108743917,0.30421865715983365,3,,,,,,,,,0,0,1,0.0,0.0
1,1,4,0.02668046782920006,0.2974150450188789,3,,,,,,,,,0,0,1,0.0,0.0
1,2,3,0.0058882475549142214,0.2667361292003126,3,,,,,,,,,0,0,1,0.0,0.0
1,3,5,0.035959121503339186,0.29836829836829837,3,,,,,,,,,0,0,1,0.0,0.0
1,4,3,0.02287884817260204,0.25091889242832643,2,,,,,,,,,0,0,1,0.0,0.0
1,5,4,0.014183135859078962,0.2838137472283814,3,,,,,,,,,0,0,1,0.0,0.0
1,6,2,0.00835222978080121,0.21750212404418012,2,,,,,,,,,0,0,1,0.0,0.0
1,7,3,0.017005406925011127,0.28731762065095395,3,,,,,,,,,0,0,1,0.0,0.0
1,8,1,0.0,0.1763085399449036,1,,,,,,,,,0,0,1,0.0,0.0
1,9,5,0.028344444670975286,0.29836829836829837,3,,,,,,,,,0,0,1,0.0,0.0
1,10,2,0.0009774616917474059,0.25786955426844627,2,,,,,,,,,0,0,1,0.0,0.0
1,11,2,0.0038028487008078832,0.23331054910002277,2,,,,,,,,,0,0,1,0.0,0.0
1,12,6,0.06896468330451014,0.32549268912905277,3,,,,,,,,,0,0,1,0.0,0.0
1,13,6,0.0706957799181052,0.31449631449631454,3,,,,,,,,,0,0,1,0.0,0.0
1,14,5,0.033291353050165666,0.28468167917709203,3,,,,,,,,,0,0,1,0.0,0.0
1,15,5,0.02192036701931569,0.25227888642522794,2,,,,,,,,,0,0,1,0.0,0.0
1,16,2,0.004506176615020153,0.2637136234869946,2,,,,,,,,,0,0,1,0.0,0.0
1,17,2,0.01958359101216244,0.20825706731747,1,,,,,,,,,0,0,1,0.0,0.0
1,18,7,0.05882082254995056,0.3447811447811448,3,,,,,,,,,0,0,1,0.0,0.0
1,19,5,0.0471097948525283,0.29932768196433795,3,,,,,,,,,0,0,1,0.0,0.0
1,20,1,0.0,0.19475085583872195,1,,,,,,,,,0,0,1,0.0,0.0
1,21,3,0.018600157715803974,0.3022432113341204,3,,,,,,,,,0,0,1,0.0,0.0
1,22,3,0.017701397757056384,0.26750261233019856,2,,,,,,,,,0,0,1,0.0,0.0
1,23,5,0.04391442863922766,0.27955227955227957,3,,,,,,,,,0,0,1,0.0,0.0
1,24,0,0.0,0.0,0,,,,,,,,,0,0,1,0.0,0.0
1,25,3,0.027260308977996053,0.29932768196433795,3,,,,,,,,,0,0,1,0.0,0.0
1,26,1,0.0,0.17175444481717544,1,,,,,,,,,0,0,1,0.0,0.0
1,27,10,0.11625741296427752,0.3447811447811448,3,,,,,,,,,0,0,1,0.0,0.0
1,28,5,0.04069564594456369,0.3113408330799635,3,,,,,,,,,0,0,1,0.0,0.0
1,29,1,0.0,0.2298540965207632,1,,,,,,,,,0,0,1,0.0,0.0
1,30,2,0.01958359101216244,0.21499055217300023,1,,,,,,,,,0,0,1,0.0,0.0
1,31,5,0.06256202969251823,0.2737967914438503,3,,,,,,,,,0,0,1,0.0,0.0
1,32,6,0.055394243860539476,0.32211387228688265,3,,,,,,,,,0,0,1,0.0,0.0
1,33,5,0.027716340154497233,0.2945914844649022,3,,,,,,,,,0,0,1,0.0,0.0
1,34,3,0.011576600522178756,0.26222791293213826,2,,,,,,,,,0,0,1,0.0,0.0
1,35,3,0.02151691845569396,0.24890617403986393,2,,,,,,,,,0,0,1,0.0,0.0
1,36,4,0.01613451426376596,0.28820714888826343,3,,,,,,,,,0,0,1,0.0,0.0
1,37,4,0.05123440429562878,0.2629686697483308,2,,,,,,,,,0,0,1,0.0,0.0
1,38,2,0.00687372592134497,0.21449518223711775,2,,,,,,,,,0,0,1,0.0,0.0
1,39,4,0.03329894068916952,0.30421865715983365,3,,,,,,,,,0,0,1,0.0,0.0
1,40,3,0.011631376937499386,0.2754168908015062,2,,,,,,,,,0,0,1,0.0,0.0
1,41,4,0.03894515663223147,0.2955266955266956,3,,,,,,,,,0,0,1,0.0,0.0
1,42,1,0.0,0.22872459236095602,1,,,,,,,,,0,0,1,0.0,0.0
1,43,2,0.004931890986312755,0.2536537032449839,2,,,,,,,,,0,0,1,0.0,0.0
1,44,4,0.03812704680051619,0.2945914844649022,3,,,,,,,,,0,0,1,0.0,0.0
1,45,6,0.04895669677673385,0.33128437398900035,3,,,,,,,,,0,0,1,0.0,0.0
1,46,2,0.02067958496529925,0.2812414171930789,2,,,,,,,,,0,0,1,0.0,0.0
